region,ownd,inc,sex,wlth,donr,RANGE_gifa,RANGE_gifdol,RANGE_gifl,RANGE_gifr,RANGE_hv,RANGE_incavg,RANGE_incmed,RANGE_kids,RANGE_lag,RANGE_low,RANGE_mdon,RANGE_npro,_WARN_,U_donr,b_donr,EM_SEGMENT,EM_EVENTPROBABILITY,EM_PROBABILITY,EM_CLASSIFICATION
ter2,1,3,0,8,,0.067579127,0.015897436,0.00312989,0.01744186,0.109256449,0.076923077,0.06360424,0.4,0.151515152,0.32183908,0.4,0.161490683,,1,10,10,0.559938132,0.559938132,1
ter2,0,4,1,6,,0.152979755,0.096923077,0.014084507,0.063953488,0.239757208,0.157509158,0.166077739,0.6,0.121212121,0.114942529,0.485714286,0.559006211,,0,15,15,0.042317055,0.957682945,0
ter5,0,4,1,8,,0.306957514,0.038974359,0.057902973,0.244186047,0.101669196,0.076923077,0.088339223,0.2,0.090909091,0.149425287,0.514285714,0.198757764,,0,16,16,0.010989484,0.989010516,0
ter5,1,2,1,9,,0.170801255,0.101538462,0.128325509,0.156976744,0.125948407,0.153846154,0.183745583,0.6,0.242424242,0.045977011,0.914285714,0.534161491,,0,17,17,0.005906359,0.994093641,0
ter1,1,2,1,8,,0.085115483,0.033333333,0.010954617,0.075581395,0.341426404,0.296703297,0.222614841,0.4,0.181818182,0.045977011,0.457142857,0.223602484,,0,13,13,0.148559178,0.851440822,0
ter3,1,6,0,8,,0.320501853,0.047692308,0.178403756,0.38372093,0.204855842,0.124542125,0.109540636,0.2,0.151515152,0.057471264,0.457142857,0.47826087,,0,14,14,0.056103797,0.943896203,0
ter1,1,4,1,9,,0.128314799,0.042051282,0.023474178,0.081395349,0.248861912,0.194139194,0.222614841,0.4,0.151515152,0.057471264,0.914285714,0.50310559,,0,12,12,0.298729956,0.701270044,0
ter5,1,6,1,8,,0.240946678,0.038974359,0.026604069,0.069767442,0.100151745,0.098901099,0.067137809,0.4,0.121212121,0.252873563,0.285714286,0.341614907,,0,16,16,0.015410659,0.984589341,0
ter1,1,5,0,4,,0.418591389,0.026666667,0.114241002,0.325581395,0.036418816,0.058608059,0.091872792,0.4,0.393939394,0.275862069,0.342857143,0.136645963,,0,16,16,0.010252701,0.989747299,0
ter1,1,3,0,6,,0.165383519,0.022051282,0.014084507,0.029069767,0.20030349,0.120879121,0.151943463,0,0.151515152,0.103448276,0.4,0.242236025,,1,4,4,0.971370818,0.971370818,1
ter2,1,4,1,1,,0.207299686,0.1,0.020344288,0.220930233,0.159332322,0.208791209,0.159010601,0.4,0.060606061,0.183908046,0.4,0.726708075,,1,10,10,0.569156045,0.569156045,1
ter2,0,4,1,8,,0.118477331,0.00974359,0.017214397,0.052325581,0.227617602,0.241758242,0.067137809,0,0.151515152,0.413793103,0.514285714,0.062111801,,1,10,10,0.578326981,0.578326981,1
ter3,1,1,1,2,,0.065297975,0.021025641,0.006259781,0.052325581,0.198786039,0.227106227,0.254416961,0.4,0.090909091,0.126436782,0.428571429,0.217391304,,0,18,18,0.000749357,0.999250643,0
ter1,1,6,1,7,,0.01710864,0.066666667,0.001564945,0.029069767,0.138088012,0.113553114,0.09540636,0.6,0.181818182,0.16091954,0.228571429,0.608695652,,0,15,15,0.033679642,0.966320358,0
ter2,1,2,0,9,,0.085258055,0.04974359,0.010954617,0.058139535,0.077389985,0.062271062,0.09540636,0.4,0.212121212,0.206896552,0.457142857,0.391304348,,0,13,13,0.187772745,0.812227255,0
ter2,1,3,0,8,,0.033646992,0.023076923,0.012519562,0.046511628,0.414264036,0.351648352,0.356890459,0,0.090909091,0,0.885714286,0.347826087,,1,5,5,0.94089207,0.94089207,1
ter4,1,7,1,3,,0.100228115,0.101025641,0.025039124,0.075581395,0.084977238,0.073260073,0.038869258,0.2,0.151515152,0.494252874,0.228571429,0.565217391,,0,16,16,0.014003433,0.985996567,0
ter3,1,6,0,9,,0.160393499,0.019487179,0.023474178,0.104651163,0.273141123,0.15018315,0.180212014,0.4,0.03030303,0.091954023,0.257142857,0.211180124,,0,15,15,0.038455932,0.961544068,0
ter1,1,2,0,8,,0.179070431,0.015384615,0.025039124,0.093023256,0.119878604,0.054945055,0.021201413,0.2,0.060606061,0.517241379,0.8,0.173913043,,0,15,15,0.044051618,0.955948382,0
ter2,1,4,1,2,,0.066581123,0.031282051,0.009389671,0.063953488,0.182094082,0.142857143,0.173144876,0,0.121212121,0.08045977,0.314285714,0.316770186,,1,1,1,0.995549005,0.995549005,1
ter2,0,5,1,9,,0.184203023,0.097435897,0.092331768,0.162790698,0.150227618,0.106227106,0.09540636,0.2,0.090909091,0.275862069,0.257142857,0.590062112,,0,11,11,0.404440862,0.595559138,0
ter5,1,3,0,9,,0.090818363,0.015384615,0.017214397,0.058139535,0.121396055,0.065934066,0.049469965,0.4,0.212121212,0.333333333,0.457142857,0.192546584,,0,16,16,0.01192827,0.98807173,0
ter5,1,4,1,9,,0.090390647,0.115897436,0.010954617,0.029069767,0.282245827,0.194139194,0.212014134,0.4,0.151515152,0.022988506,0.371428571,0.621118012,,1,10,10,0.653538722,0.653538722,1
ter4,0,4,1,8,,0.035785572,0.037948718,0.007824726,0.034883721,0.464339909,0.457875458,0.477031802,0.6,0.363636364,0,0.4,0.472049689,,0,18,18,0.001007518,0.998992482,0
ter2,1,5,0,9,,0.040205304,0.044102564,0.00312989,0.034883721,0.136570561,0.194139194,0.137809187,0.4,0.515151515,0.137931034,0.314285714,0.329192547,,0,11,11,0.411256247,0.588743753,0
ter4,1,2,1,9,,0.114770459,0.02,0.017214397,0.098837209,0.268588771,0.26007326,0.148409894,0.4,0.060606061,0.034482759,0.285714286,0.316770186,,0,15,15,0.046863734,0.953136266,0
ter3,1,5,0,9,,0.138294839,0.002564103,0.018779343,0.075581395,0.213960546,0.183150183,0.127208481,0.4,0.727272727,0.068965517,0.514285714,0.099378882,,0,17,17,0.002764326,0.997235674,0
ter4,1,1,0,0,,0.05988024,0.010769231,0.009389671,0.023255814,0.216995448,0.175824176,0.204946996,1,0.333333333,0.045977011,0.371428571,0.086956522,,0,20,20,3.90708E-06,0.999996093,0
ter5,1,4,0,8,,0.077131451,0.017948718,0.017214397,0.058139535,0.195751138,0.179487179,0.120141343,0.4,0.303030303,0.045977011,0.485714286,0.180124224,,0,14,14,0.113039529,0.886960471,0
ter4,1,2,0,8,,0.139150271,0.039487179,0.015649452,0.087209302,0.344461305,0.241758242,0.197879859,0.2,0.151515152,0.08045977,0.371428571,0.304347826,,0,13,13,0.18864245,0.81135755,0
ter4,1,4,1,8,,0.333333333,0.012307692,0.070422535,0.180232558,0.248861912,0.117216117,0.148409894,0.8,0.242424242,0.103448276,0.371428571,0.055900621,,0,16,16,0.010916818,0.989083182,0
ter4,1,2,1,8,,0.320216709,0.024615385,0.070422535,0.145348837,0.078907436,0.065934066,0.060070671,0.6,0.272727273,0.459770115,0.342857143,0.236024845,,0,19,19,0.000198018,0.999801982,0
ter1,1,4,1,4,,0.184915883,0.052307692,0.031298905,0.127906977,0.245827011,0.128205128,0.127208481,0.4,0.090909091,0.022988506,0.371428571,0.403726708,,1,10,10,0.645334964,0.645334964,1
ter5,1,7,0,8,,0.280011406,0.042564103,0.03599374,0.13372093,0.203338392,0.128205128,0.120141343,0.4,0.454545455,0.206896552,0.428571429,0.316770186,,0,16,16,0.012700929,0.987299071,0
ter3,1,5,1,9,,0.119903051,0.007179487,0.021909233,0.069767442,0.125948407,0.098901099,0.077738516,0.4,0.060606061,0.114942529,0.4,0.086956522,,0,14,14,0.059174605,0.940825395,0
ter3,1,1,0,3,,0.246506986,0.035897436,0.015649452,0.052325581,0.314112291,0.293040293,0.243816254,1,0.060606061,0.034482759,0.342857143,0.50310559,,0,20,20,4.61073E-05,0.999953893,0
ter5,1,4,1,9,,0.087539207,0.112307692,0.007824726,0.029069767,0.107738998,0.124542125,0.081272085,0.4,0.151515152,0.252873563,0.342857143,0.627329193,,0,11,11,0.395243127,0.604756873,0
ter3,1,4,1,8,,0.203022526,0.035897436,0.059467919,0.11627907,0.352048558,0.304029304,0.328621908,0.6,0.090909091,0,0.971428571,0.409937888,,0,14,14,0.057581049,0.942418951,0
ter4,1,3,1,9,,0.283005418,0.037435897,0.147104851,0.11627907,0.461305008,0.326007326,0.314487633,0.4,0.242424242,0,0.514285714,0.111801242,,0,15,15,0.021635202,0.978364798,0
ter3,1,6,1,8,,0.086113487,0.076923077,0.021909233,0.052325581,0.256449165,0.274725275,0.300353357,0.4,0.151515152,0.057471264,0.142857143,0.440993789,,0,14,14,0.083979415,0.916020585,0
ter4,1,4,1,8,,0.088964927,0.056923077,0.012519562,0.058139535,0.233687405,0.21978022,0.098939929,0.4,0.060606061,0.057471264,0.485714286,0.47826087,,1,10,10,0.581335227,0.581335227,1
ter1,1,2,0,7,,0.189193042,0.01025641,0.040688576,0.104651163,0.125948407,0.065934066,0.088339223,0.4,0.151515152,0.206896552,0.342857143,0.149068323,,0,15,15,0.050782881,0.949217119,0
ter2,0,2,0,8,,0.193755346,0.026666667,0.057902973,0.162790698,0.104704097,0.117216117,0.088339223,0.8,0.060606061,0.264367816,0.542857143,0.366459627,,0,19,19,0.000308009,0.999691991,0
ter1,1,6,1,0,,0.075563159,0.026153846,0.012519562,0.040697674,0.259484067,0.230769231,0.16254417,0.6,0.151515152,0.068965517,0.285714286,0.198757764,,0,19,19,0.000636858,0.999363142,0
ter5,1,4,0,6,,0.19831765,0.025641026,0.025039124,0.122093023,0.151745068,0.076923077,0.060070671,0,0.090909091,0.103448276,0.4,0.310559006,,1,4,4,0.965762407,0.965762407,1
ter3,1,3,0,8,,0.117051611,0.013333333,0.039123631,0.197674419,0.479514416,0.201465201,0.222614841,0.2,0.090909091,0.011494253,0.428571429,0.049689441,,0,11,11,0.464888615,0.535111385,0
ter2,1,6,0,8,,0.046478472,0.098974359,0.010954617,0.034883721,0.098634294,0.047619048,0.03180212,0.4,0.090909091,0.643678161,0.457142857,0.583850932,,0,12,12,0.340638066,0.659361934,0
ter5,1,2,1,9,,0.233675506,0.016923077,0.048513302,0.081395349,0.081942337,0.054945055,0.056537102,0.6,0.181818182,0.298850575,0.085714286,0.186335404,,0,18,18,0.000977206,0.999022794,0
ter3,1,3,1,1,,0.086113487,0.014358974,0.020344288,0.075581395,0.262518968,0.179487179,0.208480565,0.6,0.151515152,0.022988506,0.4,0.124223602,,0,19,19,0.000208782,0.999791218,0
ter4,1,7,0,8,,0.099657827,0.041025641,0.012519562,0.081395349,0.261001517,0.208791209,0.190812721,0,0.090909091,0.022988506,0.8,0.47826087,,0,14,14,0.079915652,0.920084348,0
ter4,0,5,1,3,,0.156829199,0.028205128,0.03286385,0.151162791,0.147192716,0.197802198,0.22614841,0.4,0.212121212,0.08045977,0.542857143,0.397515528,,0,20,20,8.97413E-05,0.999910259,0
ter2,0,1,1,9,,0.143284859,0.033333333,0.037558685,0.098837209,0.136570561,0.062271062,0.084805654,1,0.060606061,0.114942529,0.228571429,0.422360248,,0,20,20,1.19818E-05,0.999988018,0
ter2,1,5,0,6,,0.173510123,0.063589744,0.026604069,0.093023256,0.148710167,0.102564103,0.134275618,0.4,0.272727273,0.24137931,0.457142857,0.627329193,,1,9,9,0.74954972,0.74954972,1
ter2,1,1,0,8,,0.116766467,0.05025641,0.025039124,0.034883721,0.176024279,0.142857143,0.074204947,0.8,0.060606061,0.149425287,0.6,0.298136646,,0,17,17,0.003019497,0.996980503,0
ter4,1,7,1,5,,0.081266039,0.032820513,0.009389671,0.058139535,0.17754173,0.142857143,0.081272085,0.4,0.181818182,0.229885057,0.457142857,0.360248447,,0,18,18,0.00085267,0.99914733,0
ter3,1,6,1,8,,0.038922156,0.022051282,0.001564945,0.011627907,0.274658574,0.15018315,0.074204947,0,0.424242424,0.275862069,0.428571429,0.316770186,,1,11,11,0.523845846,0.523845846,1
ter5,1,7,1,9,,0.109210151,0.032820513,0.017214397,0.081395349,0.136570561,0.124542125,0.113074205,0.4,0.121212121,0.16091954,0.485714286,0.273291925,,0,16,16,0.009808216,0.990191784,0
ter5,1,4,1,9,,0.042201312,0.024102564,0.034428795,0.098837209,0.285280728,0.336996337,0.360424028,0,0.090909091,0,0.457142857,0.298136646,,1,2,2,0.992938422,0.992938422,1
ter5,1,3,0,3,,0.271171942,0.017435897,0.086071987,0.122093023,0.339908953,0.223443223,0.208480565,0.2,0.333333333,0.011494253,0.714285714,0.01863354,,0,17,17,0.006832616,0.993167384,0
ter5,1,4,1,8,,0.139720559,0.015384615,0.015649452,0.058139535,0.262518968,0.322344322,0.346289753,0.4,0.090909091,0.034482759,0.257142857,0.118012422,,0,11,11,0.395367849,0.604632151,0
ter5,1,4,0,8,,0.19475335,0.025641026,0.017214397,0.081395349,0.113808801,0.054945055,0.056537102,0.6,0.090909091,0.24137931,0.285714286,0.267080745,,0,14,14,0.05506456,0.94493544,0
ter5,1,5,1,1,,0.132734531,0.017948718,0.023474178,0.087209302,0.215477997,0.249084249,0.166077739,0.4,0.606060606,0,0.428571429,0.149068323,,0,19,19,0.000207371,0.999792629,0
ter1,0,4,0,1,,0.123182207,0.014358974,0.023474178,0.093023256,0.301972686,0.102564103,0.081272085,0,0.181818182,0.16091954,0.428571429,0.105590062,,0,17,17,0.007461815,0.992538185,0
ter5,0,4,1,8,,0.076703735,0.005641026,0.014084507,0.034883721,0.257966616,0.19047619,0.159010601,0.6,0.212121212,0.103448276,0.685714286,0.086956522,,0,20,20,6.93465E-05,0.999930654,0
ter1,1,2,0,9,,0.136298831,0.012820513,0.026604069,0.046511628,0.147192716,0.175824176,0.204946996,0.4,0.090909091,0.057471264,0.514285714,0.068322981,,0,15,15,0.053487909,0.946512091,0
ter3,1,4,0,1,,0.119760479,0.022564103,0.050078247,0.151162791,0.300455235,0.194139194,0.148409894,1,0.060606061,0.091954023,0.628571429,0.155279503,,0,19,19,0.000273,0.999727,0
ter5,1,2,1,9,,0.162817223,0.024615385,0.046948357,0.255813953,0.132018209,0.091575092,0.116607774,0,0.272727273,0.172413793,0.4,0.335403727,,0,12,12,0.315901041,0.684098959,0
ter2,0,4,1,9,,0.109780439,0.076923077,0.009389671,0.029069767,0.013657056,-0.007326007,0.024734982,0,0.484848485,0.701149425,0.371428571,0.49068323,,1,11,11,0.515797844,0.515797844,1
ter3,1,5,1,9,,0.04348446,0.005641026,0.004694836,0.011627907,0.238239757,0.249084249,0.236749117,0,0.090909091,0.103448276,0.371428571,0.074534161,,1,8,8,0.84146207,0.84146207,1
ter4,1,2,0,3,,0.078414599,0.009230769,0.034428795,0.110465116,0.094081942,0.080586081,0.070671378,0.4,0.242424242,0.229885057,0.257142857,0.062111801,,0,20,20,8.74182E-05,0.999912582,0
ter2,1,3,0,3,,0.158540063,0.00974359,0.020344288,0.087209302,0.236722307,0.161172161,0.159010601,0,0.090909091,0.011494253,0.114285714,0.149068323,,1,6,6,0.924355121,0.924355121,1
ter5,1,1,1,8,,0.05916738,0.042051282,0.012519562,0.034883721,0.125948407,0.076923077,0.056537102,0.2,0.151515152,0.275862069,0.542857143,0.347826087,,0,16,16,0.010490061,0.989509939,0
ter5,1,7,1,8,,0.080410607,0.024102564,0.009389671,0.023255814,0.094081942,0.091575092,0.024734982,0.8,0.151515152,0.827586207,0.114285714,0.298136646,,0,19,19,0.00016981,0.99983019,0
ter5,1,2,1,8,,0.089962931,0.022051282,0.010954617,0.029069767,0.550834598,0.366300366,0.282685512,0.6,0.575757576,0,0.514285714,0.186335404,,0,19,19,0.000152178,0.999847822,0
ter2,0,5,1,8,,0.067579127,0.012820513,0.020344288,0.063953488,0.201820941,0.267399267,0.159010601,0.8,0.151515152,0.068965517,0.4,0.043478261,,0,19,19,0.0006717,0.9993283,0
ter5,1,2,1,2,,0.208725406,0.004615385,0.034428795,0.122093023,0.031866464,0.036630037,0.007067138,0.4,0.363636364,0.804597701,0.285714286,0.074534161,,0,20,20,8.87956E-06,0.99999112,0
ter1,1,4,0,9,,0.069575135,0.026153846,0.009389671,0.034883721,0.330804249,0.249084249,0.250883392,0.4,0.151515152,0.011494253,0.114285714,0.273291925,,0,11,11,0.488171981,0.511828019,0
ter3,1,1,1,6,,0.033219276,0.016410256,0.004694836,0.011627907,0.261001517,0.216117216,0.123674912,0.8,0.181818182,0.022988506,0.428571429,0.043478261,,0,20,20,4.56909E-05,0.999954309,0
ter3,1,5,1,5,,0.074280011,0.014871795,0.009389671,0.01744186,0.144157815,0.113553114,0.113074205,0.6,0.121212121,0.229885057,0.285714286,0.211180124,,0,17,17,0.005312688,0.994687312,0
ter5,1,2,0,8,,0.034074708,0.053333333,0.012519562,0.034883721,0.204855842,0.179487179,0.159010601,0.8,0.181818182,0.022988506,0.314285714,0.397515528,,0,18,18,0.001432997,0.998567003,0
ter2,0,1,0,8,,0.186341603,0.06,0.03286385,0.087209302,0.446130501,0.340659341,0.22614841,1,0.090909091,0,0.314285714,0.447204969,,0,20,20,7.14134E-05,0.999928587,0
ter3,1,2,0,8,,0.116909039,0.006666667,0.021909233,0.058139535,0.233687405,0.128205128,0.116607774,0,0.060606061,0.229885057,0.4,0.031055901,,1,10,10,0.642615115,0.642615115,1
ter5,1,2,0,8,,0.096236099,0.013846154,0.010954617,0.075581395,0.203338392,0.139194139,0.166077739,0.4,0.121212121,0.114942529,0.171428571,0.223602484,,0,16,16,0.020457713,0.979542287,0
ter4,1,3,1,9,,0.05774166,0.050769231,0.014084507,0.081395349,0.166919575,0.124542125,0.155477032,0.4,0.121212121,0.08045977,0.485714286,0.559006211,,0,14,14,0.100571164,0.899428836,0
ter4,1,2,1,0,,0.076988879,0.176923077,0.007824726,0.01744186,0.245827011,0.186813187,0.215547703,1,0.333333333,0.045977011,0.542857143,0.677018634,,0,20,20,9.4355E-05,0.999905645,0
ter2,1,3,0,8,,0.133304819,0.028205128,0.015649452,0.110465116,0.197268589,0.183150183,0.176678445,0,0.272727273,0.011494253,0.257142857,0.366459627,,1,3,3,0.984248603,0.984248603,1
ter2,1,4,1,8,,0.029369832,0.031282051,0.009389671,0.01744186,0.104704097,0.076923077,0.074204947,0.6,0.151515152,0.218390805,0.514285714,0.335403727,,1,9,9,0.746623581,0.746623581,1
ter2,1,4,1,9,,0.109637867,0.037435897,0.026604069,0.058139535,0.192716237,0.168498168,0.130742049,0.4,0.121212121,0.045977011,0.285714286,0.347826087,,1,5,5,0.948813188,0.948813188,1
ter5,1,2,1,8,,0.232820074,0.023589744,0.03599374,0.151162791,0.183611533,0.139194139,0.137809187,0,0.363636364,0.022988506,0.228571429,0.360248447,,1,11,11,0.520690363,0.520690363,1
ter1,1,5,0,4,,0.126889079,0.032307692,0.025039124,0.127906977,0.295902883,0.201465201,0.190812721,0.4,0.090909091,0.045977011,0.457142857,0.453416149,,0,13,13,0.191165305,0.808834695,0
ter5,1,4,1,8,,0.085970915,0.062564103,0.014084507,0.023255814,0.138088012,0.084249084,0.102473498,0.6,0.151515152,0.08045977,0.514285714,0.571428571,,0,13,13,0.128734013,0.871265987,0
ter5,0,4,1,9,,0.21613915,0.054871795,0.040688576,0.11627907,0.26707132,0.164835165,0.19434629,0,0.121212121,0.068965517,0.342857143,0.527950311,,1,11,11,0.517905564,0.517905564,1
ter2,0,7,0,9,,0.218705446,0.066153846,0.048513302,0.186046512,0.481031866,0.542124542,0.558303887,0.4,0.090909091,0,0.314285714,0.571428571,,0,12,12,0.31973367,0.68026633,0
ter1,1,4,1,3,,0.248788138,0.054871795,0.048513302,0.13372093,0.188163885,0.128205128,0.091872792,0.8,0.090909091,0.172413793,0.371428571,0.440993789,,0,16,16,0.007891903,0.992108097,0
ter5,1,4,0,2,,0.080980895,0.08974359,0.025039124,0.069767442,0.264036419,0.19047619,0.155477032,0.6,0.303030303,0.034482759,0.228571429,0.409937888,,0,17,17,0.004642404,0.995357596,0
ter5,1,7,1,9,,0.095950955,0.06,0.015649452,0.052325581,0.086494689,0.10989011,0.141342756,0.8,0.121212121,0.114942529,0.6,0.47826087,,0,20,20,0.000113344,0.999886656,0
ter3,1,2,1,9,,0.093954947,0.05025641,0.012519562,0.063953488,0.144157815,0.168498168,0.197879859,0.2,0.060606061,0.045977011,0.371428571,0.565217391,,0,11,11,0.404221507,0.595778493,0
ter4,1,4,1,8,,0.116053607,0.053333333,0.014084507,0.040697674,0.279210926,0.238095238,0.084805654,0.6,0.212121212,0.08045977,0.228571429,0.49068323,,0,13,13,0.163122599,0.836877401,0
ter5,0,3,1,8,,0.049329912,0.006666667,0.018779343,0.063953488,0.163884674,0.142857143,0.173144876,0.4,0.151515152,0.229885057,0.457142857,0.068322981,,0,20,20,9.64648E-05,0.999903535,0
ter2,1,5,1,8,,0.208582834,0.077948718,0.03286385,0.145348837,0.207890744,0.15018315,0.060070671,0.6,0.363636364,0.252873563,0.857142857,0.52173913,,0,14,14,0.083244849,0.916755151,0
ter2,0,2,1,9,,0.219988594,0.017948718,0.037558685,0.151162791,0.183611533,0.120879121,0.109540636,0.6,0.272727273,0.149425287,0.314285714,0.186335404,,0,20,20,9.57956E-05,0.999904204,0
ter1,1,1,1,8,,0.101653835,0.06974359,0.021909233,0.087209302,0.265553869,0.135531136,0.116607774,0.6,0.090909091,0.126436782,0.742857143,0.527950311,,0,17,17,0.007816037,0.992183963,0
ter5,1,3,1,4,,0.153264899,0.023589744,0.026604069,0.180232558,0.336874052,0.227106227,0.219081272,0.4,0.212121212,0.068965517,0.285714286,0.273291925,,0,16,16,0.014149791,0.985850209,0
ter3,1,1,0,8,,0.076703735,0.024102564,0.010954617,0.046511628,0.132018209,0.095238095,0.088339223,0.8,0.090909091,0.195402299,0.4,0.136645963,,0,20,20,6.69275E-05,0.999933072,0
ter1,1,3,0,4,,0.144568007,0.023076923,0.018779343,0.034883721,0.037936267,0.021978022,0.014134276,0.6,0.272727273,0.643678161,0.428571429,0.236024845,,0,19,19,0.000458689,0.999541311,0
ter4,0,5,1,8,,0.078984887,0.052820513,0.015649452,0.040697674,0.259484067,0.164835165,0.19434629,0.4,0.181818182,0.022988506,0.342857143,0.49068323,,0,18,18,0.001710453,0.998289547,0
ter2,1,4,1,4,,0.04847448,0.067179487,0.00312989,0.023255814,0.261001517,0.168498168,0.176678445,0.4,0.181818182,0.045977011,0.4,0.590062112,,1,6,6,0.928686917,0.928686917,1
ter3,1,2,1,8,,0.203450242,0.018974359,0.034428795,0.058139535,0.144157815,0.102564103,0.102473498,0.4,0.151515152,0.24137931,0.257142857,0.105590062,,0,16,16,0.012415818,0.987584182,0
ter2,1,5,1,4,,0.175933847,0.037435897,0.03286385,0.11627907,0.157814871,0.091575092,0.077738516,0.2,0.393939394,0.356321839,0.714285714,0.378881988,,0,14,14,0.079931262,0.920068738,0
ter3,1,4,0,9,,0.150413459,0.029230769,0.012519562,0.046511628,0.153262519,0.157509158,0.06360424,1,0.303030303,0.310344828,0.228571429,0.248447205,,0,18,18,0.001593879,0.998406121,0
ter2,1,2,1,2,,0.121328771,0.035384615,0.029733959,0.162790698,0.1107739,0.128205128,0.127208481,0,0.060606061,0.149425287,0.114285714,0.403726708,,1,6,6,0.924725586,0.924725586,1
ter1,1,1,1,9,,0.215568862,0.051794872,0.040688576,0.110465116,0.056145675,0.036630037,0.042402827,0.6,0.151515152,0.436781609,0.257142857,0.434782609,,0,18,18,0.001430518,0.998569482,0
ter4,1,4,1,9,,0.256344454,0.031282051,0.118935837,0.203488372,0.282245827,0.21978022,0.183745583,0.6,0.090909091,0.011494253,0.4,0.242236025,,0,13,13,0.155710793,0.844289207,0
ter2,0,6,1,9,,0.397205589,0.032307692,0.131455399,0.389534884,0.104704097,0.080586081,0.113074205,0.6,0.393939394,0.137931034,0.485714286,0.217391304,,0,18,18,0.000760493,0.999239507,0
